"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Etnk14",4.67204263256527e-07,0.260919015160707,0.357,0.318,0.0113932431637737,"21","Etnk1"
"Pcnp7",5.3623373922525e-07,0.278776053611492,0.375,0.339,0.013076595964747,"21","Pcnp"
"Fam104a5",6.69931724294243e-07,0.292814951228412,0.416,0.387,0.0163369550286394,"21","Fam104a"
"Mtfr1l7",1.22080901393182e-06,0.288346012401858,0.263,0.226,0.0297706486137413,"21","Mtfr1l"
"Nisch4",4.55688124904561e-06,0.271134288677492,0.39,0.355,0.111124106139226,"21","Nisch"
"Mrpl234",5.83120437631021e-06,0.270988577059671,0.451,0.428,0.142199749920701,"21","Mrpl23"
"Tmem106b6",8.16424873539092e-06,0.288610910308682,0.264,0.23,0.199093369661243,"21","Tmem106b"
"Slc12a28",9.50645622300834e-06,0.308780323106312,0.462,0.435,0.231824441454281,"21","Slc12a2"
"9530068E07Rik7",9.85750472028583e-06,0.283284310511936,0.299,0.267,0.24038511010889,"21","9530068E07Rik"
"Sec31a4",1.81395582037077e-05,0.255346325927636,0.251,0.22,0.442351266355615,"21","Sec31a"
"Nudcd35",4.40268334291901e-05,0.281972022102812,0.295,0.266,1,"21","Nudcd3"
"Hsd17b107",5.16005212120703e-05,0.281862614737191,0.289,0.261,1,"21","Hsd17b10"
"Anxa710",8.2724331937426e-05,0.282088348881967,0.26,0.231,1,"21","Anxa7"
"Epc24",0.000121326606488559,0.26090588795618,0.29,0.261,1,"21","Epc2"
"Ddb15",0.000123429504629433,0.30533533515293,0.253,0.227,1,"21","Ddb1"
"Desi27",0.000307448023710697,0.255499389088429,0.25,0.225,1,"21","Desi2"
"Stag12",0.000717541776725085,0.260566726554939,0.297,0.273,1,"21","Stag1"
"Mtus18",0.000719540586078928,0.256237048966901,0.251,0.226,1,"21","Mtus1"
"Acap25",0.000858519749472041,0.284181495680935,0.255,0.232,1,"21","Acap2"
"Cyp2g11",0,6.77015431316872,0.994,0.041,0,"22","Cyp2g1"
"Sec14l31",0,8.122724600909,1,0.048,0,"22","Sec14l3"
"Muc2",0,9.12102099724855,0.958,0.009,0,"22","Muc2"
"Cyp1a21",0,5.05323232017062,0.964,0.023,0,"22","Cyp1a2"
"Aox22",0,5.77496683727776,0.977,0.058,0,"22","Aox2"
"Agr22",0,3.99207065597681,0.979,0.063,0,"22","Agr2"
"Ermn2",0,5.38904386128242,0.95,0.039,0,"22","Ermn"
"Ugt2a12",0,5.38267939632825,0.957,0.05,0,"22","Ugt2a1"
"Pon13",0,5.20213654123992,0.968,0.063,0,"22","Pon1"
"AU0210921",0,6.85559999773762,0.924,0.023,0,"22","AU021092"
"Il333",0,5.41822235987518,0.953,0.053,0,"22","Il33"
"Galm4",0,5.23647816507879,0.975,0.082,0,"22","Galm"
"Cyp2a53",0,4.98127992691784,0.999,0.108,0,"22","Cyp2a5"
"Gchfr1",0,6.53369127178902,0.911,0.022,0,"22","Gchfr"
"Muc16",0,6.26112971437607,0.902,0.018,0,"22","Muc16"
"Sec14l21",0,5.7865686401296,0.933,0.072,0,"22","Sec14l2"
"Cyp2j61",0,5.35211454936685,0.916,0.06,0,"22","Cyp2j6"
"Gldn",0,8.20329806239607,0.859,0.006,0,"22","Gldn"
"Aqp34",0,3.04649536115452,0.978,0.13,0,"22","Aqp3"
"Lypd24",0,2.98281077190143,0.968,0.125,0,"22","Lypd2"
"Tst4",0,4.80435808136681,0.995,0.154,0,"22","Tst"
"Mgll3",0,4.03089675317576,0.923,0.083,0,"22","Mgll"
"Gpr1553",0,4.82585436266475,0.919,0.081,0,"22","Gpr155"
"Calml4",0,5.75678313971837,0.86,0.025,0,"22","Calml4"
"Abca133",0,5.53769116274312,0.871,0.039,0,"22","Abca13"
"Tyro31",0,5.99527121556919,0.852,0.028,0,"22","Tyro3"
"Gstm25",0,3.95528156783601,0.972,0.154,0,"22","Gstm2"
"Cyp2f24",0,2.46300484704348,0.996,0.179,0,"22","Cyp2f2"
"Cbr24",0,3.4500404727126,0.999,0.19,0,"22","Cbr2"
"Ggt71",0,4.57658391836173,0.86,0.053,0,"22","Ggt7"
"Dcn2",0,2.07890328721065,0.929,0.123,0,"22","Dcn"
"Ces1d5",0,2.62830034793719,0.964,0.16,0,"22","Ces1d"
"Clu5",0,2.49061147494226,0.931,0.132,0,"22","Clu"
"Elf52",0,4.68611219802773,0.844,0.045,0,"22","Elf5"
"Crabp21",0,5.25789009724973,0.826,0.028,0,"22","Crabp2"
"Scgb1c12",0,1.39238382940587,0.916,0.127,0,"22","Scgb1c1"
"Cryl14",0,4.07258655592189,0.892,0.103,0,"22","Cryl1"
"Csrp27",0,3.90500834735284,0.939,0.151,0,"22","Csrp2"
"Krt86",0,2.57272549547758,0.974,0.189,0,"22","Krt8"
"Tmem2132",0,4.669741898773,0.817,0.034,0,"22","Tmem213"
"Sox24",0,3.58977289519425,0.895,0.114,0,"22","Sox2"
"Krt186",0,2.8896652177685,0.992,0.212,0,"22","Krt18"
"Lpgat14",0,3.88953943235816,0.939,0.162,0,"22","Lpgat1"
"Tex33",0,7.65263696591758,0.784,0.009,0,"22","Tex33"
"Gsta44",0,2.28803705445044,0.945,0.172,0,"22","Gsta4"
"Aqp44",0,2.78197153020885,0.895,0.128,0,"22","Aqp4"
"Chpt17",0,3.40098088875066,0.937,0.172,0,"22","Chpt1"
"Mgst16",0,3.69947044427404,0.989,0.224,0,"22","Mgst1"
"Dcxr5",0,3.70906087777221,0.896,0.131,0,"22","Dcxr"
"Blvrb6",0,3.86604965466079,0.981,0.218,0,"22","Blvrb"
"Atp6v0a41",0,5.23272012859681,0.79,0.03,0,"22","Atp6v0a4"
"Hlf6",0,3.56506675916956,0.878,0.12,0,"22","Hlf"
"Clic63",0,3.86465063889351,0.834,0.076,0,"22","Clic6"
"Ugdh3",0,3.75212823765206,0.927,0.173,0,"22","Ugdh"
"Mettl7a14",0,3.39971157145063,0.916,0.167,0,"22","Mettl7a1"
"Pqlc3",0,4.83496762712959,0.792,0.048,0,"22","Pqlc3"
"S100a19",0,2.90755832349564,0.96,0.217,0,"22","S100a1"
"Atp13a51",0,5.42125154837707,0.769,0.028,0,"22","Atp13a5"
"Gal3st2c1",0,5.95400529967533,0.755,0.015,0,"22","Gal3st2c"
"Serpinb111",0,3.12552804562486,0.793,0.053,0,"22","Serpinb11"
"Epas15",0,2.03170467741228,0.929,0.191,0,"22","Epas1"
"Parva8",0,3.66942646022363,0.849,0.113,0,"22","Parva"
"Cdh261",0,5.32656220515667,0.755,0.022,0,"22","Cdh26"
"Otx23",0,3.77780423891096,0.805,0.073,0,"22","Otx2"
"Ifitm15",0,2.19435048773525,0.877,0.145,0,"22","Ifitm1"
"Aqp55",0,2.2607901614693,0.871,0.139,0,"22","Aqp5"
"Cd361",0,2.77286640243202,0.817,0.087,0,"22","Cd36"
"Alas16",0,3.3275511688704,0.909,0.18,0,"22","Alas1"
"Cldn76",0,2.93233379347038,0.88,0.152,0,"22","Cldn7"
"Entpd54",0,3.56131927446865,0.865,0.137,0,"22","Entpd5"
"Atp6v1c24",0,3.38878810076394,0.791,0.064,0,"22","Atp6v1c2"
"Eya41",0,4.52407842824571,0.781,0.056,0,"22","Eya4"
"Mfap3l2",0,4.33478838713485,0.781,0.06,0,"22","Mfap3l"
"Ephx16",0,4.08348796795313,0.873,0.152,0,"22","Ephx1"
"Gpm6b4",0,3.50201629571623,0.817,0.099,0,"22","Gpm6b"
"Rmdn32",0,3.87461268772358,0.833,0.119,0,"22","Rmdn3"
"Hey13",0,4.00954962667533,0.779,0.067,0,"22","Hey1"
"Aamdc1",0,3.76260774226608,0.841,0.135,0,"22","Aamdc"
"Igfbp55",0,2.23082178984114,0.849,0.145,0,"22","Igfbp5"
"Sord4",0,3.71843902221357,0.787,0.091,0,"22","Sord"
"Kcnk2",0,5.89051164286308,0.712,0.018,0,"22","Kcnk2"
"Nupr15",0,2.04829128834962,0.871,0.181,0,"22","Nupr1"
"Atp6v1b13",0,4.01703550991431,0.739,0.05,0,"22","Atp6v1b1"
"Adam287",0,2.91179860155184,0.865,0.179,0,"22","Adam28"
"Nadk23",0,4.22943153550717,0.758,0.075,0,"22","Nadk2"
"Gusb4",0,3.46329752448118,0.796,0.119,0,"22","Gusb"
"Por4",0,3.90942508002493,0.985,0.31,0,"22","Por"
"Lrp2",0,5.55476660773297,0.692,0.021,0,"22","Lrp2"
"Wls7",0,2.32835206554306,0.918,0.25,0,"22","Wls"
"Upb11",0,4.42249839455457,0.706,0.04,0,"22","Upb1"
"Acadm7",0,2.81275744811326,0.909,0.244,0,"22","Acadm"
"Nectin3",0,4.75115491092935,0.699,0.038,0,"22","Nectin3"
"Rhoc8",0,2.59420843964866,0.834,0.174,0,"22","Rhoc"
"Id17",0,2.41046145001909,0.834,0.176,0,"22","Id1"
"Lap33",0,2.9634087284797,0.806,0.149,0,"22","Lap3"
"Slc16a118",0,3.06705721781865,0.951,0.294,0,"22","Slc16a11"
"Gstm16",0,4.36221836633678,0.919,0.264,0,"22","Gstm1"
"Slc31a13",0,3.36332857864618,0.77,0.117,0,"22","Slc31a1"
"Osbpl1a6",0,2.82082608052193,0.938,0.285,0,"22","Osbpl1a"
"Gmpr1",0,4.15127368287632,0.708,0.058,0,"22","Gmpr"
"Ptprf8",0,2.68677739785047,0.815,0.166,0,"22","Ptprf"
"Pla2r11",0,4.44455684278021,0.687,0.039,0,"22","Pla2r1"
"Prdx64",0,3.76550586847645,0.999,0.357,0,"22","Prdx6"
"Slc27a29",0,2.83295589256954,0.915,0.274,0,"22","Slc27a2"
"Agr3",0,4.79010070021348,0.669,0.028,0,"22","Agr3"
"Dapl14",0,2.06326643848326,0.773,0.134,0,"22","Dapl1"
"Gsta35",0,1.28177751385695,0.789,0.151,0,"22","Gsta3"
"Fmo26",0,2.73282907185281,0.772,0.134,0,"22","Fmo2"
"Creg16",0,2.46126813465859,0.897,0.26,0,"22","Creg1"
"Aldh27",0,3.43520807626847,0.995,0.358,0,"22","Aldh2"
"Plekha53",0,3.29736554011528,0.755,0.12,0,"22","Plekha5"
"Slc4a76",0,3.11844358050256,0.806,0.171,0,"22","Slc4a7"
"Cdh17",0,3.14765669926093,0.733,0.1,0,"22","Cdh1"
"Dpys1",0,5.51657582459318,0.649,0.016,0,"22","Dpys"
"Eya13",0,3.28267219238737,0.718,0.086,0,"22","Eya1"
"Six35",0,2.61180436622491,0.765,0.136,0,"22","Six3"
"Gdf11",0,5.12196934902593,0.649,0.025,0,"22","Gdf11"
"Fbp2",0,6.29347217790885,0.629,0.01,0,"22","Fbp2"
"Tkt7",0,2.76511020823467,0.965,0.347,0,"22","Tkt"
"Ezr9",0,2.01685610456215,0.889,0.271,0,"22","Ezr"
"Cnn38",0,2.17116846718919,0.856,0.239,0,"22","Cnn3"
"Cyp4v3",0,4.39828229947108,0.669,0.053,0,"22","Cyp4v3"
"Lima16",0,2.55670656510261,0.91,0.3,0,"22","Lima1"
"Tcim8",0,3.01095214508929,0.73,0.122,0,"22","Tcim"
"Cers43",0,3.15059566573993,0.697,0.094,0,"22","Cers4"
"Atp11a4",0,2.72177561470362,0.787,0.184,0,"22","Atp11a"
"Pgrmc15",0,3.51487913956581,0.993,0.391,0,"22","Pgrmc1"
"Hspb18",0,2.05330622304516,0.811,0.211,0,"22","Hspb1"
"St3gal64",0,2.77147648192537,0.713,0.113,0,"22","St3gal6"
"Zfp4676",0,2.93159599937973,0.719,0.12,0,"22","Zfp467"
"Tmem2055",0,2.42657482901224,0.839,0.24,0,"22","Tmem205"
"Nipal1",0,7.8897602217324,0.602,0.004,0,"22","Nipal1"
"Aqp112",0,4.07332212774394,0.641,0.046,0,"22","Aqp11"
"Pax64",0,3.45479758240808,0.662,0.069,0,"22","Pax6"
"Iqgap27",0,2.43026133113049,0.77,0.177,0,"22","Iqgap2"
"Papss22",0,4.31493612778845,0.683,0.094,0,"22","Papss2"
"4931406C07Rik3",0,3.19136819405638,0.71,0.123,0,"22","4931406C07Rik"
"Sdc47",0,1.31645778216672,0.876,0.292,0,"22","Sdc4"
"Cryab4",0,3.14947932950047,0.657,0.074,0,"22","Cryab"
"Ece16",0,2.23819291300642,0.886,0.303,0,"22","Ece1"
"Alox15",0,5.62133423866617,0.592,0.011,0,"22","Alox15"
"Cd6310",0,1.15687452200192,0.91,0.331,0,"22","Cd63"
"Mapt2",0,4.51316981292341,0.619,0.04,0,"22","Mapt"
"Tgfb23",0,3.17300403801063,0.65,0.072,0,"22","Tgfb2"
"Basp15",0,1.46113727616941,0.778,0.201,0,"22","Basp1"
"Kcnk14",0,3.09785540767961,0.654,0.081,0,"22","Kcnk1"
"Grhl11",0,4.45807371513679,0.609,0.036,0,"22","Grhl1"
"Bphl8",0,2.37580492199469,0.8,0.229,0,"22","Bphl"
"Slc26a72",0,3.93140889579772,0.611,0.041,0,"22","Slc26a7"
"Tnfaip25",0,1.43445769552501,0.701,0.133,0,"22","Tnfaip2"
"Cyb5r38",0,2.4541423940748,0.834,0.267,0,"22","Cyb5r3"
"Steap21",0,3.40613329042576,0.645,0.079,0,"22","Steap2"
"2010007H06Rik1",0,4.83131964917934,0.594,0.028,0,"22","2010007H06Rik"
"Pitx13",0,3.9164059725269,0.621,0.055,0,"22","Pitx1"
"Rragd7",0,2.8197409709364,0.713,0.148,0,"22","Rragd"
"Aldh1a7",0,6.10175642011618,0.578,0.015,0,"22","Aldh1a7"
"Rbm476",0,2.63449699110315,0.69,0.128,0,"22","Rbm47"
"Fbxo325",0,2.57772050066685,0.726,0.164,0,"22","Fbxo32"
"Dab23",0,2.43116571666014,0.645,0.085,0,"22","Dab2"
"Mecom7",0,2.1319678591149,0.705,0.145,0,"22","Mecom"
"Abhd14b3",0,2.95069898842367,0.656,0.097,0,"22","Abhd14b"
"Gabarapl17",0,2.41360848106386,0.871,0.313,0,"22","Gabarapl1"
"Selenbp14",0,2.78968706705336,0.645,0.088,0,"22","Selenbp1"
"Cdk143",0,2.82748400822076,0.681,0.124,0,"22","Cdk14"
"Cd3025",0,2.61434844035295,0.666,0.11,0,"22","Cd302"
"Alad2",0,2.96911469464188,0.662,0.106,0,"22","Alad"
"Rgs122",0,3.09880540389364,0.648,0.093,0,"22","Rgs12"
"Phb22",0,2.51091252880452,0.907,0.352,0,"22","Phb2"
"Pawr2",0,3.90215763940698,0.607,0.052,0,"22","Pawr"
"Tubb2a6",0,2.59116683081138,0.716,0.162,0,"22","Tubb2a"
"Slc9a3r16",0,2.27366891661073,0.774,0.221,0,"22","Slc9a3r1"
"Gpm6a6",0,1.42945323266763,0.869,0.317,0,"22","Gpm6a"
"Gsta22",0,3.92643909113311,0.583,0.031,0,"22","Gsta2"
"Slc35d12",0,3.50350406514787,0.62,0.074,0,"22","Slc35d1"
"Nucb26",0,2.39404772068102,0.77,0.225,0,"22","Nucb2"
"Abcd36",0,2.71384862215695,0.677,0.133,0,"22","Abcd3"
"Adi12",0,3.23714933782782,0.643,0.101,0,"22","Adi1"
"Dpy307",0,2.27624011411739,0.901,0.36,0,"22","Dpy30"
"Cpm",0,5.28377479614582,0.588,0.048,0,"22","Cpm"
"Idh16",0,2.30619429903533,0.686,0.15,0,"22","Idh1"
"Pdlim34",0,3.70358218345506,0.58,0.044,0,"22","Pdlim3"
"Slc15a24",0,2.35738178926364,0.643,0.109,0,"22","Slc15a2"
"Idh28",0,2.21458576524873,0.724,0.191,0,"22","Idh2"
"Pon38",0,2.30840224134514,0.748,0.216,0,"22","Pon3"
"Smpdl3a6",0,1.91441532219575,0.784,0.252,0,"22","Smpdl3a"
"St8sia61",0,4.91497436785174,0.551,0.02,0,"22","St8sia6"
"Slc35a31",0,2.82479111232614,0.654,0.123,0,"22","Slc35a3"
"Tsku1",0,5.1059547523611,0.551,0.02,0,"22","Tsku"
"Ston21",0,3.24736260442995,0.616,0.085,0,"22","Ston2"
"Txnrd16",0,2.34081391307593,0.923,0.393,0,"22","Txnrd1"
"Sfrp13",0,2.28137266711845,0.61,0.081,0,"22","Sfrp1"
"Rhod",0,4.66316504526546,0.554,0.029,0,"22","Rhod"
"Gtf2i7",0,2.01487483301276,0.805,0.286,0,"22","Gtf2i"
"Cd1646",0,1.8664227084019,0.806,0.287,0,"22","Cd164"
"Espn2",0,3.54465425599983,0.559,0.04,0,"22","Espn"
"Ugp23",0,2.06387351225064,0.776,0.258,0,"22","Ugp2"
"Aldoc1",0,3.67020083905842,0.571,0.054,0,"22","Aldoc"
"Cept12",0,2.6924899412872,0.659,0.143,0,"22","Cept1"
"Cxadr11",0,2.21731149776333,0.72,0.205,0,"22","Cxadr"
"Six17",0,2.48341537214669,0.63,0.118,0,"22","Six1"
"Pcdh710",0,1.674728420951,0.731,0.22,0,"22","Pcdh7"
"Crym1",0,3.1763023852862,0.609,0.098,0,"22","Crym"
"Steap1",0,5.67728448825929,0.525,0.015,0,"22","Steap1"
"Slc39a21",0,5.86370004714968,0.522,0.012,0,"22","Slc39a2"
"Pdzk1ip13",0,3.08906184244625,0.563,0.053,0,"22","Pdzk1ip1"
"Cd827",0,2.02107686746256,0.747,0.238,0,"22","Cd82"
"Phtf15",0,2.63787045047314,0.667,0.158,0,"22","Phtf1"
"Tnnt11",0,3.77334287763913,0.541,0.032,0,"22","Tnnt1"
"Cmtm84",0,2.47373286587581,0.603,0.094,0,"22","Cmtm8"
"Hagh7",0,2.14406313422719,0.76,0.252,0,"22","Hagh"
"Rfk8",0,2.6338145092292,0.862,0.354,0,"22","Rfk"
"Cadm16",0,1.83221349307526,0.806,0.299,0,"22","Cadm1"
"Tmod1",0,5.13048455188955,0.526,0.019,0,"22","Tmod1"
"Lmo75",0,2.65610251466862,0.61,0.103,0,"22","Lmo7"
"Fam126a1",0,3.19822888677785,0.575,0.07,0,"22","Fam126a"
"Apc6",0,2.09926151762324,0.873,0.369,0,"22","Apc"
"Kcnj5",0,7.62083969915483,0.506,0.004,0,"22","Kcnj5"
"Pcdh178",0,1.61996909286026,0.735,0.235,0,"22","Pcdh17"
"Cldn310",0,1.49347146608414,0.802,0.303,0,"22","Cldn3"
"Pepd",0,2.96278850838388,0.601,0.103,0,"22","Pepd"
"Nedd410",0,1.32264085814356,0.894,0.396,0,"22","Nedd4"
"Unc1194",0,2.67223407615581,0.632,0.134,0,"22","Unc119"
"Hes19",0,1.46495911883074,0.719,0.222,0,"22","Hes1"
"Hspb84",0,3.04454739512003,0.57,0.073,0,"22","Hspb8"
"Ppa16",0,1.05452855826485,0.925,0.429,0,"22","Ppa1"
"Depdc7",0,5.56066881702294,0.51,0.014,0,"22","Depdc7"
"Slc5a1",0,5.28347725818067,0.508,0.012,0,"22","Slc5a1"
"Meis27",0,1.78793092617135,0.643,0.153,0,"22","Meis2"
"Prss36",0,5.02702267579595,0.512,0.022,0,"22","Prss36"
"Dmrta23",0,3.30323421783498,0.55,0.061,0,"22","Dmrta2"
"Acadl10",0,1.75882751822572,0.697,0.21,0,"22","Acadl"
"Mxd49",0,1.74337268592252,0.811,0.325,0,"22","Mxd4"
"Chd39",0,1.65271023928493,0.748,0.262,0,"22","Chd3"
"Stxbp63",0,3.44038929725115,0.544,0.059,0,"22","Stxbp6"
"Sar1b8",0,1.97129412927723,0.852,0.367,0,"22","Sar1b"
"Insl61",0,5.40796304874973,0.504,0.019,0,"22","Insl6"
"Sp81",0,3.73011694224473,0.528,0.044,0,"22","Sp8"
"Rrp121",0,4.29253862917524,0.519,0.035,0,"22","Rrp12"
"Map23",0,2.80211329454939,0.581,0.099,0,"22","Map2"
"Fam129a7",0,2.13167277896933,0.619,0.137,0,"22","Fam129a"
"Rflnb5",0,1.72663874665011,0.639,0.157,0,"22","Rflnb"
"2610507B11Rik5",0,2.12886826161186,0.704,0.223,0,"22","2610507B11Rik"
"Gstt31",0,3.54142101524778,0.531,0.051,0,"22","Gstt3"
"Nlk6",0,2.2607372691045,0.646,0.166,0,"22","Nlk"
"Anxa210",0,0.745551026403139,0.798,0.32,0,"22","Anxa2"
"Hsd17b114",0,2.40292167141074,0.673,0.197,0,"22","Hsd17b11"
"Nfib9",0,1.28276970911574,0.868,0.393,0,"22","Nfib"
"Klhl231",0,4.34875593106863,0.504,0.03,0,"22","Klhl23"
"Zfhx39",0,1.61119899207949,0.788,0.316,0,"22","Zfhx3"
"Cbr110",0,2.02531982842608,0.749,0.277,0,"22","Cbr1"
"Pdlim41",0,3.22786666338211,0.531,0.06,0,"22","Pdlim4"
"Itpr24",0,2.12110036556369,0.599,0.128,0,"22","Itpr2"
"Socs25",0,1.53630827346682,0.686,0.217,0,"22","Socs2"
"Emb8",0,1.47551671311607,0.924,0.456,0,"22","Emb"
"Bicd17",0,2.37945661500243,0.636,0.168,0,"22","Bicd1"
"Klf56",0,1.606801291712,0.61,0.142,0,"22","Klf5"
"Tcf46",0,1.59477025828806,0.94,0.472,0,"22","Tcf4"
"Cisd17",0,1.8114335429461,0.897,0.43,0,"22","Cisd1"
"Abcc31",0,3.99423158798387,0.495,0.032,0,"22","Abcc3"
"Gphn",0,2.62840482004819,0.578,0.115,0,"22","Gphn"
"Tex152",0,1.54146487857373,0.512,0.051,0,"22","Tex15"
"Spint29",0,1.72993027095192,0.972,0.511,0,"22","Spint2"
"Ctnnal12",0,3.35495181394733,0.512,0.052,0,"22","Ctnnal1"
"Smim45",0,2.24281153564434,0.634,0.174,0,"22","Smim4"
"Dsp6",0,1.4687765962831,0.612,0.153,0,"22","Dsp"
"Epb41l24",0,1.74265677380846,0.736,0.278,0,"22","Epb41l2"
"Dynlt38",0,1.66423732650801,0.846,0.388,0,"22","Dynlt3"
"Srd5a22",0,2.3895710984517,0.501,0.044,0,"22","Srd5a2"
"Crot5",0,2.25527419117716,0.587,0.13,0,"22","Crot"
"Hk26",0,2.61077803907035,0.588,0.131,0,"22","Hk2"
"Crip26",0,1.34191740858102,0.715,0.259,0,"22","Crip2"
"Dcaf116",0,1.78115591016028,0.732,0.276,0,"22","Dcaf11"
"Kitl6",0,1.79468194643366,0.576,0.121,0,"22","Kitl"
"Zfp36l110",0,0.827855223645298,0.886,0.432,0,"22","Zfp36l1"
"Urod3",0,2.41609287157083,0.591,0.137,0,"22","Urod"
"Acad112",0,2.79880019283213,0.551,0.098,0,"22","Acad11"
"Zmynd12",0,6.31305216152168,0.46,0.007,0,"22","Zmynd12"
"Mdk3",0,2.49974589938961,0.512,0.06,0,"22","Mdk"
"Fdx16",0,1.90111240767818,0.658,0.207,0,"22","Fdx1"
"Srgap33",0,3.09217813031513,0.516,0.065,0,"22","Srgap3"
"Tcf7l27",0,2.16778111999756,0.584,0.133,0,"22","Tcf7l2"
"Slco1a52",0,4.16198072164484,0.474,0.024,0,"22","Slco1a5"
"Six3os14",0,3.13274788719296,0.516,0.067,0,"22","Six3os1"
"Bmpr1b",0,4.63821763501679,0.472,0.023,0,"22","Bmpr1b"
"Slc22a181",0,4.32535423463197,0.477,0.028,0,"22","Slc22a18"
"Slc23a24",0,2.36565105549071,0.556,0.108,0,"22","Slc23a2"
